Nothing,OMAZ,DMAZ,BIKE_LOGSUM,BIKE_TIME
703655,3078,162,-2.042,6.011
703657,3057,813,-2.039,8.146
703658,3059,751,-0.044,2.527
703667,3059,750,-4.567,8.482
703672,2838,7601,-7.794,15.752
703677,3040,1342,-2.002,5.057
703688,2860,6921,0.451,4.734
703691,2964,3697,-3.971,10.524
703696,2870,6611,3.347,2.153
703699,2883,6208,-3.284,8.353
703700,3059,747,-0.188,3.127
703703,2944,4312,-1.754,12.699
703706,3057,809,-0.088,7.006
703709,3041,1305,-0.205,4.95
703716,3039,1367,1.633,2.192
703726,3041,1304,-1.679,10.953
703728,2857,7008,0.856,6.8
703730,3040,1335,-0.143,3.318
703733,2832,7783,2.178,2.773
703737,2994,2761,-1.45,7.753
703744,3039,1369,-0.044,2.207
703748,2881,6267,-1.138,8.364
703758,3041,1306,-0.484,4.884
703759,3078,159,-1.155,9.45
703763,3055,872,-1.9,5.35
703775,2896,5801,-2.162,15.911
703777,3051,991,1.895,3.591
703779,3040,1332,-3.48,8.712
703786,2841,7501,-1.924,6.653
703788,3055,866,-1.902,9.777
703790,2800,8771,0.49,4.823
703792,2994,2757,-1.085,9.713
703796,2815,8306,-4.268,8.536
703800,3072,342,0.264,3.04
703802,3080,94,-3.461,12.802
703811,2992,2822,-0.742,2.4
703815,3057,806,-3.332,9.242
703817,3039,1364,-2.15,3.97
703820,2870,6603,-3.042,6.766
703832,3040,1328,-3.629,13.377
703836,2835,7683,-4.38,13.102
703840,2992,2815,-2.191,11.935
703842,3040,1327,-3.67,11.448
703849,2944,4303,-0.541,9.4
703855,3059,741,-2.201,7.202
703860,2822,8088,0.18,3.299
703863,3000,2569,-0.864,7.938
703867,2887,6072,-0.832,9.976
703868,2838,7591,-2.72,9.844
703870,2800,8769,-3.258,10.03
703874,3041,1293,-0.873,7.973
703885,2944,4300,-1.861,4.887
703886,2918,5106,-4.744,11.445
703890,3057,796,-0.118,2.638
703892,3080,83,-2.276,9.7
703893,3051,982,-0.985,4.013
703900,2944,4299,-1.912,6.125
703909,3080,86,-1.528,6.543
703916,3039,1357,-4.021,7.896
703920,2944,4302,-1.981,5.667
703927,3080,85,-2.962,7.17
703928,3051,984,-1.031,5.136
703931,2944,4301,-2.335,5.811
703939,2994,2746,-4.946,14.015
703950,3057,792,-0.337,3.757
703969,3057,795,-1.533,7.133
703970,3059,733,-0.721,3.823
703971,3051,981,4.144,1.059
703973,2944,4298,-1.856,3.957
703975,3032,1570,-1.129,10.162
703994,2841,7485,-5.157,12.925
703997,2834,7702,-4.725,7.277
704008,2896,5779,-3.156,11.663
704017,3039,1349,-1.257,5.098
704036,2822,8075,0.703,2.624
704047,2992,2800,3.67,3.177
704052,3078,133,-0.024,2.511
704055,3039,1342,-1.633,3.308
704066,3080,74,1.79,5.704
704067,2835,7669,-3.665,8.463
704075,2889,5995,-2.491,9.981
704077,3078,135,-1.412,9.971
704078,3057,786,-1.551,4.185
704082,2857,6986,-0.914,3.356
704100,3000,2547,-2.388,6.448
704105,3078,132,-6.009,10.265
704107,3000,2550,-3.294,9.932
704118,3078,131,0.192,2.552
704121,2800,8749,-0.606,6.87
704129,2836,7633,-3.188,8.564
704142,3040,1304,-1.946,8.421
704143,3039,1335,-1.614,3.392
704155,3041,1272,-0.487,6.541
704161,2994,2729,-0.081,8.398
704180,3040,1305,-2.349,6.764
704186,3041,1269,-0.328,5.862
704189,2992,2788,-2.254,13.304
704198,2992,2787,-0.951,2.499
704207,3051,961,-5.879,9.423
704214,2794,8928,0.742,11.484
704216,2800,8742,-2.741,12.815
704217,3059,712,-2.653,5.698
704218,3039,1332,-1.785,7.558
704223,3039,1327,-2.467,12.64
704227,3059,707,-0.439,4.405
704232,2896,5760,-3.072,11.686
704236,2992,2784,3.635,2.769
704251,2964,3651,-3.873,7.437
704254,3000,2538,3.3,1.489
704263,3059,708,-1.237,5.822
704264,3039,1328,-2.839,11.26
704267,2964,3653,-0.021,3.075
704269,2896,5761,-2.024,10.36
704270,2834,7683,-3.036,12.395
704275,3032,1540,-1.165,11.317
704295,3028,1666,2.239,8.515
704297,2835,7649,-3.672,9.173
704318,2992,2781,-5.613,11.587
704333,3057,760,-0.959,3.024
704334,2997,2620,-2.941,12.486
704341,3057,763,-0.714,3.352
704357,2964,3645,-1.691,10.245
704366,2815,8264,-3.887,11.162
704367,2794,8915,-3.426,10.371
704368,3072,292,-0.136,4.963
704369,3041,1253,-1.3,10.316
704382,2834,7669,-5.258,11.275
704383,2788,9095,-3.29,5.338
704385,2794,8909,-0.029,6.754
704405,3078,102,-3.572,9.281
704407,2841,7449,-0.953,7.906
704408,3072,288,0.012,4.945
704416,2992,2768,3.561,2.249
704433,2881,6208,-0.965,6.958
704437,3072,290,-0.288,6.542
704446,3051,940,-3.749,8.823
704455,3059,559,-4.51,8.614
704457,2964,3504,-0.568,5.296
704463,3051,806,-3.693,9.24
704465,2864,6603,-3.081,7.694
704470,3039,1178,-0.489,4.998
704479,3051,809,-0.342,5.622
704481,3000,2390,-5.92,14.739
704491,3059,560,-0.049,2.896
704492,3000,2389,3.756,0.935
704495,2870,6419,-2.127,5.918
704514,2929,4584,-5.936,12.764
704515,2881,6072,-0.501,9.599
704530,2835,7501,-1.922,5.803
704533,2992,2633,1.226,3.662
704540,2944,4121,-3.704,10.03
704548,3059,551,-0.844,4.544
704553,2889,5821,-2.425,9.105
704557,3072,147,-1.502,9.215
704567,2800,8582,3.896,1.551
704568,3057,615,-0.42,5.8
704569,3041,1111,-2.345,9.256
704571,2889,5823,-2.986,7.606
704572,2834,7528,-2.747,12.471
704583,2918,4923,-1.224,4.743
704590,2822,7899,-0.751,6.073
704592,3051,795,-0.336,5.364
704594,2992,2624,-0.544,3.365
704602,2942,4173,-2.498,6.689
704630,3051,796,-1.395,4.182
704633,2942,4175,-4.573,12.959
704637,3059,543,-1.667,4.552
704650,2964,3488,4.095,0.814
704653,2942,4170,-0.146,5.706
704656,3057,604,-1.173,5.07
704658,3055,666,-1.548,9.968
704662,2942,4169,0.312,5.224
704672,2942,4172,-1.301,6.729
704674,2889,5815,0.091,10.258
704679,3059,544,-4.811,13.051
704680,3051,792,0.431,2.732
704681,3039,1164,-1.629,10.13
704687,2942,4171,3.247,6.285
704694,2918,4910,-2.731,9.97
704699,3041,1096,0.147,3.783
704700,3051,786,-1.913,5.305
704709,3057,603,3.467,2.912
704712,2997,2463,-2.8,10.781
704713,2835,7485,-4.268,9.153
704718,2942,4168,0.591,3.415
704730,3072,132,0.102,6.139
704732,3039,1155,-0.631,4.05
704741,2992,2612,-4.015,8.294
704745,2992,2611,-4.889,8.966
704763,3041,1094,-0.117,6.865
704767,3039,1156,-3.917,12.149
704768,2836,7449,-0.54,4.558
704779,2889,5801,0.312,8.982
704786,2896,5583,-1.971,9.172
704791,2801,8531,-1.171,8.697
704796,2964,3478,-3.426,9.032
704820,3000,2356,-6.127,12.05
704826,2788,8928,-3.448,9.762
704828,3055,650,-0.638,8.822
704838,2834,7501,-2.03,5.286
704844,2788,8930,-0.45,7.9
704851,3032,1365,-2.712,9.861
704872,2657,12985,-2.291,8.572
704876,2964,3468,-2.283,9.513
704884,2657,12984,-0.323,6.936
704889,2888,5823,-2.818,4.202
704896,2964,3470,-5.294,10.565
704907,2964,3469,-1.82,11.37
704913,2815,8088,-0.554,8.317
704916,3059,519,0.122,2.366
704936,2832,7555,-3.954,13.721
704940,2997,2443,0.262,4.337
704950,3059,520,-2.465,6.922
704953,3032,1357,-1.893,12.286
704958,2822,7867,-1.781,8.154
704959,2888,5821,-4.861,12.088
704963,3051,763,-1.15,4.585
704983,2788,8915,-3.953,8.258
704987,2888,5815,-1.102,7.383
704998,2832,7554,-1.233,8.225
705010,3055,635,-1.278,9.978
705011,2994,2526,-1.134,7.277
705013,2815,8075,-1.345,8.345
705020,2994,2525,4.229,1.128
705025,2964,3455,-0.438,4.479
705026,2834,7485,-3.093,9.516
705037,2896,5565,2.93,3.917
705038,3057,574,-0.591,3.102
705041,3051,760,-1.328,4.331
705047,2835,7456,-4.865,12.533
705052,3040,1096,-4.292,9.465
705063,3059,506,-0.164,2.309
705064,3028,1467,-0.276,7.38
705074,2787,8941,-0.635,9.563
705082,2788,8909,-3.648,9.877
705085,3000,2332,-0.799,3.165
705086,3051,751,-0.11,5.624
705102,3051,750,-1.091,4.027
705103,3057,564,-0.94,7.105
705115,3072,102,-1.242,10.705
705121,3040,1094,-1.384,6.893
705123,2835,7449,-2.093,10.766
705131,3041,1062,-0.355,6.07
705145,3051,747,-0.188,6.068
705150,2729,10729,-2.007,13.501
705154,2841,7257,-0.735,5.883
705158,3057,560,-1.985,9.684
705163,3041,1056,-1.545,10.685
705168,2787,8930,-0.612,6.743
705169,2800,8527,-1.404,7.272
705189,2860,6669,3.891,1.357
705199,2888,5801,-1.882,10.214
705200,3055,747,-0.946,7.23
705218,3078,36,-1.11,4.921
705231,3051,872,-0.576,4.097
705232,3040,1213,-0.502,3.147
705235,2992,2701,-2.365,13.326
705246,2864,6669,0.026,5.531
705264,3051,866,-1.866,7.657
705265,3032,1455,-1.95,9.613
705269,3000,2447,0.243,1.956
705273,3040,1210,-4.594,6.918
705281,2888,5922,-2.478,8.846
705294,2857,6882,-2.077,7.158
705299,3059,615,-0.717,3.614
705307,2836,7528,-1.311,6.114
705309,3078,25,-3.734,10.82
705318,3078,28,0.308,3.567
705319,3072,214,-1.746,7.693
705323,3055,741,-2.787,10.721
705325,3039,1237,-5.82,12.464
705332,2992,2694,3.464,2.36
705333,2883,6072,-1.86,13.672
705334,3032,1453,0.176,3.907
705350,2881,6129,0.001,8.12
705356,2944,4176,-5.036,12.887
705361,2944,4175,-3.604,11.104
705363,2888,5911,-4.823,12.324
705379,3032,1449,-3.292,12.727
705390,2944,4177,-4.278,11.003
705392,2832,7649,-2.582,7.354
705393,3040,1196,-2.49,9.233
705394,3072,204,0.513,1.888
705405,2944,4172,-1.463,7.3
705406,3041,1164,-0.71,9.361
705413,2944,4171,0.638,7.674
705417,3055,733,-0.914,7.8
705422,3028,1570,-1.133,11.84
705442,2788,9009,-1.036,7.43
705443,2944,4173,-2.843,6.735
705445,3059,603,-1.812,5.374
705448,3000,2432,-7.045,11.176
705453,2815,8167,-0.349,4.615
705456,2944,4168,0.262,5.356
705476,2994,2620,-2.169,10.744
705482,2944,4170,-0.456,7.253
705489,3057,666,-1.385,10.297
705493,3059,604,-2.45,6.071
705497,2944,4169,-0.772,6.921
705498,2997,2526,2.991,5.216
705511,3072,195,-1.065,11.216
705513,3041,1156,0.079,3.917
705518,2838,7449,-0.493,6.313
705520,2794,8813,-1.977,5.879
705540,3032,1437,-0.708,9.516
705547,2992,2677,3.925,1.646
705553,3039,1215,-5.581,10.826
705574,3041,1155,-1.519,11.615
705578,3032,1434,0.131,5.105
705579,2994,2612,-0.565,8.55
705592,2994,2611,-1.395,10.789
705594,3032,1433,-0.649,5.862
705595,3040,1185,-0.798,4.7
705607,3078,2,-2.043,7.037
705611,2929,4621,0.36,2.453
705624,3039,1210,-5.004,11.531
705634,3039,1213,-1.821,3.254
705636,3032,1430,0.121,3.907
705640,2870,6452,-0.522,3.97
705647,2994,2607,0.748,2.247
705653,2832,7624,0.186,6.028
705665,2964,3531,-3.218,5.627
705669,2881,6104,-2.795,10.949
705680,3072,186,-0.145,11.077
705684,3040,1178,3.162,3.56
705692,3057,650,-2.157,9.164
705697,3055,712,-0.345,4.207
705701,2836,7501,-3.535,4.567
705705,3055,707,-0.934,8.292
705708,2964,3528,-1.393,6.814
705722,3039,1202,-7.297,12.418
705724,2918,4953,-3.749,6.155
705745,3055,708,0.342,4.615
705755,2994,2599,-0.462,8.988
705773,2794,8794,1.65,11.466
705778,3032,1415,-0.633,11.449
705783,2964,3523,-6.88,13.529
705792,3039,1201,-6.759,12.376
705815,2992,2657,-0.587,4.85
705819,2801,8578,-3.872,11.882
705823,3040,1164,-2.972,9.285
705838,2870,6434,-0.722,4.418
705841,3059,574,-5.002,8.42
705846,2992,2651,-1.573,3.342
705852,2864,6619,-1.033,7.199
705862,2787,9009,0.499,2.298
705868,3039,1196,-1.643,6.714
705874,2896,5629,-1.973,9.473
705877,2794,8791,2.948,4.914
705895,2942,4198,-1.859,10.26
705907,3057,635,-2.152,10.141
705926,3040,1156,-4.838,14.651
705933,2294,24282,-0.819,10.64
705938,3040,1155,3.688,1.43
705943,2896,5619,-2.457,12.79
705944,2864,6611,-0.976,7.173
705952,2964,3514,-1.808,6.521
705958,2832,7606,-1.629,8.087
705969,2294,24283,-1.48,10.081
705970,2841,7326,-8.736,14.111
705973,2832,7605,-3.378,8.644
705983,3000,2391,-0.489,2.906
705989,3072,162,-0.174,9.811
705991,3051,813,-1.801,7.732
705992,3039,1185,3.151,3.585
706000,3059,564,-0.469,2.788
706001,2794,8779,-1.124,9.552
706005,2832,7601,-1.524,13.253
706013,3080,292,-3.552,8.974
706021,2746,10646,-1.287,11.79
706028,2896,5995,-0.241,6.855
706032,2729,11172,-3.176,13.301
706042,2729,11175,-5.397,12.666
706050,2729,11174,-6.165,14.221
706058,2841,7702,-5.149,10.725
706063,3080,288,-1.296,8.779
706064,3039,1559,-0.935,5.894
706066,3000,2768,-0.314,2.822
706073,2729,11169,-4.433,10.108
706077,3072,535,-1.052,6.129
706078,3055,1062,-0.323,3.154
706084,2889,6208,0.48,6.666
706086,2746,10641,-1.42,13.246
706087,2729,11168,-2.813,9.762
706091,3080,290,-3.035,9.962
706093,3057,1003,-2.328,13.386
706095,2729,11171,-3.745,14.688
706122,2729,11170,-1.822,11.051
706130,2729,11165,-5.853,11.0
706139,2887,6267,-3.029,13.427
706142,2746,10638,-4.223,11.715
706151,2746,10637,-4.801,12.188
706154,2729,11164,-4.009,10.967
706160,2729,11167,-4.031,10.137
706161,3051,1185,-1.108,7.906
706170,2746,10640,-0.786,6.843
706178,3072,533,-1.407,9.887
706183,2729,11166,-6.485,10.32
706187,2746,10639,-3.74,11.672
706193,3078,342,-7.293,13.86
706204,2746,10634,-2.971,12.683
706205,2729,11161,-2.967,9.717
706211,2746,10633,-2.158,13.744
706214,3055,1054,-3.086,6.18
706216,3051,1178,-0.908,9.128
706220,3059,933,-3.185,6.435
706224,3032,1770,0.057,2.209
706230,2729,11163,-3.752,14.514
706234,3055,1056,-2.787,8.921
706235,3059,932,-1.304,6.274
706238,2918,5303,-0.809,6.816
706242,2746,10635,-2.615,11.495
706244,2729,11162,-3.438,13.506
706245,3041,1485,-1.218,11.386
706249,3000,2756,-0.168,1.444
706250,2994,2942,-1.344,11.286
706256,2746,10630,-1.603,9.553
706261,3055,1050,-2.34,8.007
706274,2746,10629,-1.827,11.891
706279,3057,991,-1.313,4.563
706284,3072,526,-0.97,10.106
706289,2994,2944,-0.969,9.432
706293,2746,10632,-1.442,13.015
706302,2746,10631,-1.281,13.085
706308,3072,520,-0.482,7.536
706310,2835,7867,-0.627,5.397
706313,2729,11153,-3.456,11.671
706315,3039,1543,0.197,3.778
706316,2992,3000,-1.0,3.959
706321,3057,984,-1.546,7.054
706322,2729,11152,-3.535,12.137
706325,3041,1480,-0.909,5.477
706342,2729,11155,-3.639,11.512
706353,2838,7775,4.1,0.921
706354,2834,7899,4.011,1.495
706355,2729,11154,-3.991,11.7
706362,3057,981,3.513,2.514
706363,3041,1477,-1.651,7.749
706364,3040,1508,-1.68,5.74
706365,2729,11149,-2.464,10.033
706382,2729,11148,-3.737,11.914
706384,3040,1510,0.243,2.139
706389,2835,7865,-3.765,10.009
706391,2729,11151,-2.346,9.376
706393,3040,1509,-1.088,3.91
706395,3057,982,-2.272,5.387
706402,3039,1540,-4.576,6.537
706406,2729,11150,-2.812,9.9
706415,3040,1504,-0.793,6.289
706418,2994,2930,-1.716,6.252
706419,2992,2992,8.276,0.407
706420,2729,11145,-3.212,9.343
706428,3055,1038,-0.833,3.203
706434,2729,11144,-4.46,10.244
706438,3055,1041,-4.106,7.999
706443,2918,5288,-2.229,10.748
706446,2729,11147,-4.951,12.853
706449,3051,1164,0.038,4.404
706450,2994,2931,-1.3,7.372
706453,2918,5287,-3.09,8.174
706456,2881,6434,0.09,5.884
706457,2729,11146,-3.174,9.157
706468,2841,7669,-6.471,13.412
706472,2801,8909,-2.589,11.391
706473,2729,11141,-0.88,7.21
706480,2729,11140,-4.318,8.617
706485,2997,2832,-1.658,12.151
706501,2729,11143,-1.473,7.84
706510,2836,7825,-5.888,10.684
706515,2729,11142,-3.633,8.902
706519,2857,7174,0.775,6.093
706520,2800,8941,0.258,7.525
706523,3051,1155,-1.494,8.004
706531,2729,11137,-3.069,6.179
706532,2888,6208,-3.42,8.149
706536,2728,11168,-3.329,11.105
706541,2728,11167,-4.236,11.565
706542,2729,11136,-4.394,8.044
706555,2881,6427,-0.365,6.818
706558,3041,1467,-0.327,4.599
706559,2728,11170,-2.068,12.84
706570,2729,11139,-4.24,7.696
706576,2729,11138,-4.945,8.721
706577,3051,1156,-2.05,6.136
706582,2728,11169,-4.593,10.992
706593,3040,1492,3.367,3.158
706597,2994,2918,-0.921,10.846
706601,2729,11133,-0.39,4.09
706602,2728,11164,-3.65,12.435
706611,3032,1739,-2.202,12.186
706624,2728,11166,-7.492,12.606
706628,2729,11135,-3.391,8.769
706639,2729,11134,-1.645,6.647
706640,2860,7073,-0.548,6.344
706641,2728,11165,-4.914,12.278
706644,3057,961,-2.853,8.189
706646,3059,899,-1.157,4.473
706649,3000,2728,-2.341,11.004
706651,2832,7936,-0.465,5.833
706658,3000,2727,-2.054,12.336
706670,2800,8930,-0.35,6.009
706677,3000,2729,-8.529,12.823
706679,3057,962,-4.579,13.099
706680,2728,11161,-2.363,11.058
706686,2903,5736,-1.258,4.488
706692,3041,1453,-1.108,10.064
706713,3072,494,-1.214,8.667
706721,3072,493,4.058,1.816
706724,3040,1485,-1.838,8.485
706727,2836,7809,-5.019,9.467
706732,3080,240,-2.781,9.415
706734,2815,8455,-0.229,3.643
706737,3059,891,-3.39,7.306
706738,3041,1449,0.534,3.618
706739,3055,1015,-0.814,7.74
706740,3028,1852,1.889,9.51
706741,2841,7649,-4.017,11.863
706745,3040,1480,-3.453,8.461
706753,3039,1510,-0.969,3.166
706764,2834,7865,-5.914,11.475
706765,3072,490,-1.227,10.198
706766,3055,1017,-1.325,9.492
706772,2929,4923,-1.32,4.341
706775,3055,1016,0.534,1.828
706779,2834,7867,0.278,2.197
706800,2992,2964,3.658,3.147
706803,3041,1444,-2.748,11.454
706807,2728,11147,-4.412,12.09
706825,3078,300,-1.591,8.429
706828,3055,1013,0.588,5.418
706833,3032,1726,0.145,4.133
706840,3039,1509,0.056,1.634
706844,3039,1508,0.396,1.506
706847,3040,1477,-1.315,6.488
706854,2728,11149,-4.719,12.148
706855,2857,7150,-6.308,14.598
706859,3080,232,-1.717,6.195
706861,2857,7145,-5.583,8.393
706869,2883,6339,-4.761,14.068
706870,2728,11144,-4.314,12.081
706878,3072,479,-1.225,9.618
706886,2728,11143,-0.832,10.092
706898,2728,11146,-2.35,11.774
706901,3080,233,-3.271,9.506
706904,2857,7146,-4.96,9.487
706908,3039,1504,-0.434,3.554
706919,2728,11145,-2.707,11.157
706923,3072,604,-1.144,10.83
706926,3000,2836,-1.309,3.45
706930,2887,6339,-1.3,9.214
706933,3072,603,-0.589,10.018
706937,3000,2835,-4.795,12.545
706941,2832,8043,-2.992,11.751
706944,3000,2838,-0.897,7.244
706964,3059,1003,-1.678,9.86
706985,2864,7047,-1.363,7.273
706990,3000,2834,-2.755,11.179
706993,3051,1253,-0.427,6.071
707000,3032,1842,-0.115,2.957
707002,3039,1625,-1.665,6.964
707007,2931,4972,-0.784,5.592
707014,3051,1247,3.96,1.028
707022,2931,4966,-2.834,12.487
707023,2881,6516,-1.365,8.073
707027,3041,1559,-0.905,9.707
707030,2992,3078,1.077,3.103
707034,3057,1062,0.592,2.611
707044,2857,7257,0.097,4.494
707050,3057,1056,-2.229,8.469
707054,2942,4621,-0.981,8.6
707071,2889,6267,-1.077,7.411
707072,3078,407,-0.982,4.131
707079,2883,6452,-0.443,3.631
707084,3059,991,-0.929,4.005
707100,2815,8554,-2.478,6.164
707104,3000,2822,-1.751,4.817
707105,3080,342,-1.283,6.18
707116,3057,1054,3.626,1.799
707117,3028,1953,-0.59,8.079
707127,3039,1607,-4.23,6.566
707135,3000,2815,-3.642,15.583
707140,3039,1606,-2.252,8.564
707145,2836,7899,-2.006,7.074
707150,3072,586,-0.647,8.342
707151,3051,1237,-5.727,9.693
707160,2815,8553,-1.094,5.759
707161,3032,1825,-1.097,6.318
707163,3057,1050,-1.775,7.782
707164,3040,1577,-0.794,6.29
707183,2728,11244,0.365,9.755
707186,3041,1540,0.075,3.56
707192,3059,982,-3.773,7.354
707195,3032,1819,-1.302,9.442
707196,2746,10685,-2.148,3.484
707201,2888,6283,-1.825,9.751
707202,2994,2997,-1.085,11.935
707203,2992,3059,2.738,3.381
707204,2728,11243,-0.64,9.212
707208,2728,11246,-1.388,12.621
707221,3059,984,-2.143,4.763
707231,3057,1041,-0.775,3.671
707237,2746,10682,-2.211,7.954
707239,2994,2994,8.502,0.507
707242,2903,5815,-0.778,7.389
707249,2992,3055,-2.209,8.176
707254,2883,6434,-2.37,7.572
707255,2857,7240,3.784,1.046
707256,2746,10681,-1.853,6.536
707257,3059,981,-1.887,4.769
707260,3040,1570,-5.518,10.973
707264,2746,10684,-2.69,8.326
707266,2864,7026,-1.848,7.267
707275,2992,3057,-4.92,10.146
707279,2800,9009,0.447,3.779
707282,2746,10683,-2.751,3.879
707288,2997,2896,-1.711,12.304
707292,2992,3051,-2.745,6.744
707293,2838,7825,-4.506,9.554
707303,3072,574,0.836,5.675
707311,3028,1938,-0.077,11.608
707312,2857,7239,-1.23,8.621
707316,2746,10680,-2.988,4.958
707318,3078,387,-5.491,10.057
707319,3057,1038,3.467,2.913
707334,3000,2800,-0.933,5.525
707336,2918,5342,-4.266,8.515
707342,2746,10674,-4.174,13.341
707343,3055,1094,-0.243,2.908
707344,3078,381,-4.309,11.402
707346,3040,1559,-2.599,7.584
707350,2746,10673,-6.304,13.84
707357,2930,4972,2.654,4.49
707365,2746,10676,-4.864,13.955
707373,2746,10675,-5.9,14.363
707374,3055,1096,-2.164,4.866
707389,3051,1215,-2.081,6.422
707396,2930,4966,-2.309,12.342
707399,2860,7136,-0.806,4.133
707400,2746,10670,-6.757,13.792
707401,2815,8531,-5.79,13.395
707405,3078,377,-0.441,2.553
707408,2746,10669,-2.015,11.228
707413,2888,6267,2.887,3.318
707414,2860,7135,3.923,1.223
707427,2746,10672,-1.672,10.559
707431,2860,7137,-0.351,7.976
707436,2746,10671,-1.37,9.893
707445,2992,3040,-0.017,4.982
707446,2815,8527,-0.207,5.924
707447,2918,5334,-5.114,13.601
707449,2883,6419,-1.212,3.106
707451,2746,10666,-7.246,15.313
707454,2832,8000,-1.24,5.398
707455,2992,3039,3.774,0.924
707457,3072,559,-0.269,7.216
707458,3051,1210,-5.179,16.311
707464,2746,10665,-6.411,14.394
707475,2746,10668,-1.96,11.052
707478,3051,1213,-1.845,5.278
707482,2903,5801,-0.661,6.235
707490,2992,3041,-5.34,10.53
707493,2746,10667,-6.817,11.43
707502,2746,10662,-6.556,11.225
707509,3000,2788,-3.329,15.205
707523,3000,2787,-2.287,6.565
707527,2746,10661,-3.164,8.809
707531,2838,7809,-4.574,10.487
707536,3059,961,-6.148,13.588
707540,2746,10664,-6.608,11.073
707554,2746,10663,-2.468,8.994
707556,3057,1017,-2.389,10.519
707557,2746,10658,-6.222,16.91
707560,2835,7899,-0.296,4.777
707562,3000,2784,-0.594,3.904
707564,2881,6473,-2.412,11.826
707575,3057,1016,-0.52,5.002
707579,2746,10657,-7.636,14.539
707580,2836,7867,-2.257,7.299
707582,3051,1202,-6.389,9.662
707583,2727,11246,-1.197,11.93
707588,3040,1543,3.114,3.695
707597,2746,10660,-2.6,7.837
707598,3039,1577,-0.056,3.556
707605,2942,4584,-6.001,13.107
707609,3032,1793,-0.844,8.432
707620,2746,10659,-4.488,8.366
707621,3040,1540,-4.306,9.014
707622,3057,1013,-0.855,8.34
707623,3041,1509,-0.976,9.668
707624,2887,6283,-1.222,8.115
707626,3032,1788,3.651,1.178
707634,2727,11243,0.141,8.788
707637,3041,1508,-0.75,8.355
707638,3039,1570,-4.75,8.626
707648,2727,11242,2.566,11.721
707650,2857,7212,-4.174,5.907
707651,3041,1511,-2.404,8.807
707652,3057,1015,-0.706,7.672
707657,3051,1201,-3.86,8.39
707664,3041,1510,-1.382,10.106
707667,2832,7989,-3.767,11.778
707669,2727,11244,2.05,9.152
707674,3072,544,-1.493,8.483
707683,3041,1504,-0.735,9.904
707687,2729,11176,-5.749,16.667
707690,3072,543,-1.889,12.102
707697,2729,11179,-6.049,13.673
707708,3051,1196,1.704,3.599
707712,2881,6466,-1.344,10.553
707717,2729,11178,-5.995,13.104
707729,2756,10208,-1.742,6.095
707730,2801,8813,3.905,0.93
707734,3051,1062,4.004,1.355
707735,3039,1434,-5.673,12.663
707747,3039,1437,-4.402,8.04
707752,2994,2832,4.042,1.3
707761,3055,940,-5.81,13.427
707774,3041,1369,-0.781,9.097
